"MONTH_ID","PROV_ID","USER_ID","SERVICE_TYPE","STDEV_CDR_NUM","VAR_CDR_NUM","STDEV_CALLING_CDR_NUM","VAR_CALLING_CDR_NUM","STDEV_CALL_DURATION","VAR_CALL_DURATION","STDEV_CALLING_DURATION","VAR_CALLING_DURATION","STDEV_MOBILE_TIME","VAR_MOBILE_TIME","STDEV_CALLING_MOBILE_TIME","VAR_CALLING_MOBILE_TIME","CALL_DAYS","CALLING_DAYS","CALLED_DAYS","LAST_CALL_TIME","LAST_CALLING_TIME","CALL_DURA_LAST7","CALL_DURA_FIRST20","CALL_DURA_FIRST7","CALL_DURA_LAST20","CALL_RING","CALLING_RING","CALLED_RING","UNICOM_MOBILE_RING","OTHER_MOBILE_RING","UNICOM_FX_RING","OTHER_FX_RING","VALID_CALL_RING","VALID_UNICOM_MOBILE_RING","VALID_OTHER_MOBILE_RING","VALID_UNICOM_FX_RING","VALID_OTHER_FX_RING","CELLID_NUM","CALLING_CELLID_NUM","CALLED_CELLID_NUM","BUSY_CALL_RING","BUSY_CELLID_NUM","BUSY_CALL_DURA","BUSY_CDR_NUM","BUSY_MOBILE_TIME","EASY_CALL_RING","EASY_CELLID_NUM","EASY_CALL_DURA","EASY_CDR_NUM","EASY_MOBILE_TIME","BUSY_CALLING_RING","BUSY_CALLING_CELLID_NUM","BUSY_CALLING_DURA","BUSY_CALLING_CDR_NUM","BUSY_CALLING_MOBILE_TIME","EASY_CALLING_RING","EASY_CALLING_CELLID_NUM","EASY_CALLING_DURA","EASY_CALLING_CDR_NUM","EASY_CALLING_MOBILE_TIME","CALLING_MOBILE_PHONE_CDR","CALLING_TELE_PHONE_CDR","CALLING_UNICOM_PHONE_CDR","CALLING_FX_CDR","CALLING_MOBILE_PHONE_DURA","CALLING_TELE_PHONE_DURA","CALLING_UNICOM_PHONE_DURA","CALLING_FX_DURA","CALLED_MOBILE_PHONE_CDR","CALLED_TELE_PHONE_CDR","CALLED_UNICOM_PHONE_CDR","CALLED_FX_CDR","CALLED_MOBILE_PHONE_DURA","CALLED_TELE_PHONE_DURA","CALLED_UNICOM_PHONE_DURA","CALLED_FX_DURA","LOCAL_CALLING_MOBILE_CDR","LOCAL_CALLING_TELE_CDR","LOCAL_CALLING_UNICOM_CDR","LOCAL_CALLING_FX_CDR","LOCAL_CALLING_MOBILE_DURA","LOCAL_CALLING_TELE_DURA","LOCAL_CALLING_UNICOM_DURA","LOCAL_CALLING_FX_DURA"
"201511","079","1040951","30AAAAAA","3.1506","0.7743","1.902499","0.806143","403.439469","1.040347","239.751462","1.124327","7.714279","0.884245","4.698268","0.970717","29","25","25","20151130213300","20151130213300","3196","8050","2181","9271","31","14","26","4","21","0","1","2","1","1","0","0","44","25","31","27","40","8199","84","182","9","12","3047","34","71","12","20","2957","35","67","5","8","2374","24","54","27","2","30","0","3637","218","1476","0","26","3","23","1","2879","1154","1745","21","22","2","1","0","2939","218","84","0"
"201511","079","1073198","30AAAAAA","2.985896","0.68723","1.830512","0.670328","316.902521","1.034231","291.074393","1.274278","6.370264","0.86326","5.453729","1.050348","29","26","24","20151130155645","20151130123816","1687","7199","1940","7804","36","23","24","4","30","0","2","6","1","5","0","0","36","22","27","30","26","6668","81","153","14","23","2218","45","61","19","15","4506","46","96","10","13","1433","25","39","46","21","4","0","3851","1706","382","0","34","16","3","2","1791","980","155","21","44","12","4","0","3603","1225","382","0"
"201511","079","200064896","30AAAAAA","6.709356","1.305848","1.302152","0.636608","491.138138","1.058173","130.730746","0.871802","11.367392","1.056585","2.666568","0.752109","29","22","22","20151130203958","20151130194723","3136","10324","2113","11665","12","8","12","1","10","0","0","3","0","3","0","0","23","11","21","11","22","9508","99","219","8","9","3952","50","93","8","10","1731","24","41","5","3","1568","21","37","27","18","0","0","2087","1212","0","0","34","68","1","0","5972","4111","39","0","26","3","0","0","1669","417","0","0"
"201511","079","1133625","30AAAAAA","11.502125","0.319208","5.804596","0.337477","3096.687638","0.487493","1815.013866","0.66314","54.03868","0.431504","31.359634","0.572256","30","30","30","20151130233443","20151130233443","53382","137186","54336","140914","64","41","49","5","52","0","2","16","2","14","0","0","113","85","84","57","62","74935","675","1609","30","75","115633","406","2148","34","44","33850","307","728","21","58","48260","209","916","454","9","50","0","78381","1981","1569","0","482","9","67","2","99588","911","6008","44","453","7","50","0","77658","1869","1569","0"
"201511","079","200059143","30AAAAAA","3.742024","0.643533","2.455083","0.679066","783.816853","1.309109","425.895033","1.180897","14.247374","1.077532","8.023115","1.007734","27","26","22","20151129192919","20151129192919","6530","9636","3199","13029","36","23","26","9","18","0","9","6","3","3","0","0","27","16","18","34","26","12217","132","277","9","4","3949","25","80","19","15","6272","78","146","8","3","3105","16","61","31","3","54","6","3670","146","4927","634","15","6","36","6","2243","103","3224","1219","24","2","5","3","1442","127","331","185"
"201511","079","1058433","30AAAAAA","14.056078","0.301633","9.435689","0.377931","1756.348567","0.415203","1155.762667","0.533273","33.551039","0.35379","22.621646","0.460101","30","30","30","20151130221527","20151130221527","31066","95837","27990","101239","181","116","147","19","145","0","16","37","6","31","0","0","290","218","172","161","248","93052","1041","2089","84","102","33851","357","756","103","183","48830","558","1105","56","73","16189","191","370","510","184","53","3","43086","18499","3382","105","424","131","75","21","38893","15225","6111","1847","301","135","34","3","22401","12319","1540","105"
"201511","079","200058091","30AAAAAA","2.201704","0.557393","1.095445","0.602495","538.618501","1.270027","334.709198","1.112663","10.229736","1.130358","5.898093","0.998139","20","11","19","20151124195446","20151114181731","18","8464","5349","3262","16","11","11","5","8","0","3","1","1","0","0","0","6","4","5","15","5","6312","60","137","7","3","2170","19","44","10","4","2295","15","46","5","1","1014","5","19","4","2","12","2","374","143","2705","87","8","5","44","2","481","180","4446","66","4","2","1","2","374","143","35","87"
"201511","079","1045667","30AAAAAA","5.708537","0.606401","3.463072","0.563271","1680.52827","1.025402","1085.527696","1.175143","29.867643","0.924399","19.313054","1.034628","29","27","27","20151130215339","20151130135049","15626","31902","14482","37505","46","36","23","10","27","0","8","11","5","5","0","1","84","62","49","37","72","20815","179","441","21","32","26713","94","496","29","47","11096","105","240","16","25","13845","61","264","69","2","74","20","11419","181","11487","1006","41","2","57","7","7261","2062","12235","1029","9","1","5","19","521","30","651","982"
"201511","079","1090210","30AAAAAA","7.288957","0.342741","5.374838","0.575876","594.629315","0.486073","448.016468","0.814082","12.600882","0.37652","9.646012","0.653229","30","30","30","20151130231742","20151130231742","12021","24679","6144","30999","40","27","31","1","29","0","0","14","1","11","0","0","62","37","47","27","41","10769","257","333","28","39","25931","381","671","15","22","2995","85","99","24","27","13515","195","344","98","162","7","0","5699","10131","163","0","100","238","9","0","6985","12830","198","0","74","162","7","0","4452","10131","163","0"
"201511","079","1102846","30AAAAAA","2.074779","0.668149","1.3603","0.615374","842.271618","2.331123","822.552587","2.57344","14.599548","1.849276","14.128026","2.130417","19","19","7","20151130130135","20151130130135","1353","5512","514","6398","12","11","5","1","11","0","0","2","0","2","0","0","11","6","8","10","5","5751","28","113","6","8","1114","31","37","8","4","5436","24","105","5","4","637","18","21","38","3","1","0","3805","2210","58","0","15","0","2","0","667","0","125","0","29","0","1","0","1035","0","58","0"
"201511","079","1076237","30AAAAAA","1.264911","0.632456","0.804674","0.550566","381.301377","1.547489","243.106849","1.211806","6.838128","1.315025","4.334455","1.024508","20","13","12","20151126152619","20151126152619","1727","3201","855","4337","19","10","15","5","10","0","4","0","0","0","0","0","3","3","2","16","3","2955","27","65","9","1","1973","13","39","9","3","1962","14","42","3","1","646","5","13","12","2","5","0","834","236","1538","0","6","2","8","5","627","201","1216","276","1","0","0","0","24","0","0","0"
"201511","079","1048245","30AAAAAA","16.879936","0.555009","10.587386","0.63479","1104.36527","0.530786","654.636412","0.596946","26.161167","0.515754","16.360752","0.599609","29","28","29","20151130190112","20151130101411","11126","49212","11465","50418","177","115","133","23","119","0","20","33","8","24","0","2","132","88","92","160","109","43901","647","1066","70","51","16437","235","405","99","75","22436","346","558","48","35","8270","121","206","318","61","69","21","20691","3079","5375","1430","194","62","116","44","12920","3546","7862","3317","214","53","58","17","10869","2774","3322","1049"
"201511","079","1164399","30AAAAAA","0.989743","0.532939","0","0","513.157572","1.55435","0","0","8.310308","1.322095","0","0","7","0","7","20151115121849","0","0","2311","1799","700","9","0","9","1","5","0","2","0","0","0","0","0","7","0","7","6","5","1867","9","35","4","3","444","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","1","3","18","246","319","1698","0","0","0","0","0","0","0","0"
"201511","079","1051291","30AAAAAA","4.156382","0.786343","2.041658","0.724459","625.851725","0.899351","277.209013","0.88232","11.280288","0.781802","5.10502","0.758854","28","22","25","20151130210026","20151130210026","5258","14227","4391","17362","42","23","36","3","34","0","1","4","0","4","0","0","47","27","33","35","40","11642","100","247","19","16","7843","48","157","18","23","2573","37","63","10","9","4339","25","85","47","12","1","0","3382","3480","33","0","56","15","3","1","9328","2118","936","20","28","3","0","0","1771","219","0","0"
"201511","079","1068559","30AAAAAA","9.736301","0.637749","4.800926","0.642981","1339.042636","0.895002","789.163654","1.063802","26.352335","0.804242","15.12867","0.928139","30","30","30","20151130204745","20151130204745","5004","39880","8842","38682","68","41","59","6","58","0","5","17","2","15","0","0","28","20","21","64","27","32546","381","740","29","9","12338","77","243","40","18","16648","188","377","13","8","5607","36","112","133","58","33","1","13660","4625","3970","99","150","55","24","5","12763","6594","2902","370","22","44","1","1","2869","2054","29","99"
"201511","079","1162665","30AAAAAA","0","0","0","0","119.268604","1.064898","0","0","2.061553","0.824621","0","0","4","0","4","20151126120202","0","73","375","11","437","4","0","4","0","2","0","1","0","0","0","0","0","3","0","3","3","3","133","3","4","1","1","315","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","364","0","11","0","0","0","0","0","0","0","0"
"201511","079","1103305","30AAAAAA","4.57481","0.512106","3.067572","0.609163","503.973738","0.732591","502.019235","1.138458","9.952331","0.61688","9.391781","0.956254","30","28","29","20151130205342","20151130205342","3996","16642","4772","16507","66","43","49","8","55","0","2","11","0","11","0","0","57","42","34","46","38","12110","159","282","39","30","8528","109","202","28","26","5779","81","133","22","23","6568","60","142","129","7","5","0","11458","459","430","0","106","11","7","2","7199","650","384","75","92","5","3","0","6942","352","176","0"
"201511","079","1145630","30AAAAAA","5.524089","0.496176","3.593358","0.513337","1070.420219","0.634724","568.9221","0.720155","19.877849","0.589264","10.874077","0.647532","30","29","28","20151130203326","20151130174820","16045","34548","7898","43679","51","39","38","10","38","0","3","9","1","7","0","1","19","15","16","37","19","21313","191","452","34","10","29280","143","560","28","15","9342","119","220","25","6","13568","84","267","163","14","15","11","17439","1908","2377","1186","82","25","23","1","20800","3178","3690","15","124","2","12","11","9374","275","1361","1186"
"201511","079","1162677","30AAAAAA","0","0","0","0","36.233809","0.578199","0","0","0.471405","0.353553","0","0","3","0","3","20151118120709","0","0","188","0","188","3","0","3","0","2","0","1","0","0","0","0","0","2","0","2","1","1","50","1","1","2","2","138","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","162","0","0","26","0","0","0","0","0","0","0","0"
"201511","079","1037184","30AAAAAA","5.957255","0.483021","3.283799","0.729733","544.259808","0.587648","255.077158","0.842117","11.60632","0.53733","5.986652","0.809007","30","30","30","20151130175009","20151130141923","7277","20508","7641","20328","70","44","61","1","65","0","1","10","0","10","0","0","85","49","68","54","59","18090","248","423","37","45","9695","122","225","37","39","6892","96","165","20","21","2195","39","57","124","9","0","0","8181","861","0","0","214","18","1","1","17503","1144","13","5","123","9","0","0","8113","861","0","0"
"201511","079","1040720","30AAAAAA","3.994441","0.460897","3.177875","0.761639","1582.918458","1.03488","555.17095","1.051254","28.138941","0.937965","10.391289","0.950623","30","29","30","20151130191158","20151130190858","15765","30122","9032","38873","42","27","32","4","29","0","7","7","1","5","0","1","28","18","23","39","24","29643","183","589","12","9","16244","77","311","25","16","11690","93","243","9","7","3625","28","74","82","9","11","16","11585","997","683","1582","106","12","15","5","21557","1047","7318","222","6","0","6","1","123","0","228","6"
"201511","079","1159249","30AAAAAA","10.691689","0.423713","8.114527","0.483206","1482.830531","0.548154","1188.84607","0.678231","29.31001","0.507972","22.816271","0.603715","30","29","30","20151130211850","20151130211850","24752","56402","18871","65708","83","69","51","10","67","0","2","23","2","19","0","2","102","89","67","79","82","59572","533","1259","33","54","21582","224","472","68","68","36901","345","788","24","45","13932","142","308","291","81","92","49","26458","16046","6949","9483","172","25","27","29","18384","5062","3923","5114","273","35","77","49","24319","3364","5926","9483"
"201511","079","1142250","30AAAAAA","4.1258","0.426807","2.281569","0.575352","463.246708","0.524292","364.531931","0.691938","9.014803","0.45074","6.765599","0.616989","30","29","30","20151130204305","20151130204305","8172","18335","4679","22082","62","36","53","6","55","0","3","9","1","8","0","0","25","10","25","58","23","17816","232","422","19","11","8691","58","178","33","10","8826","89","196","7","9","6452","26","122","100","5","8","2","14264","232","749","382","125","22","23","9","9720","762","624","371","42","4","2","2","2321","124","14","382"
"201511","079","1106950","30AAAAAA","6.584494","0.759749","4.405678","0.803551","953.729","1.039109","869.010446","1.258806","17.442477","0.889922","15.149661","1.063778","30","29","28","20151130193226","20151130193226","5336","22199","7177","21318","44","29","29","4","35","0","3","8","3","5","0","0","43","35","24","38","38","19360","200","423","20","17","8175","60","165","24","31","13636","122","287","15","15","6384","37","126","114","4","37","3","12582","244","6973","182","71","6","21","2","6135","340","993","35","91","4","28","3","10850","244","893","182"
"201511","079","1174589","30AAAAAA","3.299832","0.79196","1.466643","0.666656","409.687957","1.806119","122.989385","1.133195","8.788803","1.444735","2.681923","0.893974","24","15","21","20151130160901","20151128172905","3372","2072","470","5137","16","10","13","2","13","0","1","2","0","2","0","0","23","10","21","15","17","1777","49","57","8","13","3667","51","89","7","9","535","16","19","7","5","1093","17","26","7","25","1","0","617","1000","11","0","25","40","1","1","2253","1453","9","101","7","25","0","0","617","1000","0","0"
"201511","079","200060703","30AAAAAA","5.176442","0.626183","2.344971","0.562018","1157.221226","0.826803","956.789897","0.978313","20.232125","0.726903","16.337959","0.880671","30","29","27","20151130222550","20151130215254","6733","35256","8870","35710","45","33","30","9","29","0","3","9","1","8","0","0","22","16","16","34","15","18898","133","386","29","15","23091","115","449","26","9","11575","64","226","21","11","16787","57","312","44","55","15","3","10622","16150","1389","127","42","54","29","0","3612","8594","1398","0","32","42","10","1","3557","7660","304","5"
"201511","079","1037337","30AAAAAA","1.858173","0.642331","1.364174","0.667574","170.575048","1.158124","102.148701","1.398464","3.405241","0.829102","2.13809","0.878144","28","23","19","20151130092657","20151130092657","2230","1894","733","3429","12","6","11","0","9","0","3","4","0","4","0","0","28","17","17","10","25","3322","70","96","6","7","802","11","19","6","17","1608","46","54","1","1","72","1","2","32","13","0","2","1374","274","0","32","29","3","0","2","2318","87","0","39","16","13","0","2","306","274","0","32"
"201511","079","1036001","30AAAAAA","3.604397","0.692235","1.566595","0.696265","522.041219","1.078598","409.08507","1.458154","9.601452","0.883943","7.160634","1.22404","29","20","28","20151130161252","20151130152443","2000","12036","4810","9549","59","20","50","7","45","0","2","3","2","1","0","0","49","22","34","54","48","9431","132","228","10","7","4605","19","87","16","22","2131","37","55","5","4","3480","8","62","24","2","16","0","4422","141","912","0","47","21","34","2","3692","1626","2689","126","19","2","16","0","1159","141","912","0"
"201511","079","200058944","30AAAAAA","8.689655","0.608696","4.567371","0.756879","1465.366307","1.068051","1345.425874","1.879358","27.639388","0.916048","24.244543","1.635097","29","29","29","20151130184404","20151130104009","4194","35594","12851","27572","69","43","62","4","63","0","3","15","0","15","0","1","48","29","41","62","43","27977","317","625","31","20","11811","97","250","39","25","15959","131","326","18","13","4802","44","104","162","13","0","4","19706","1055","0","288","205","26","5","7","16514","1945","361","524","40","5","0","4","2534","319","0","288"
"201511","079","1099805","30AAAAAA","7.391361","0.968301","4.875791","1.024623","691.645549","1.080752","527.565537","1.238016","15.00374","1.030005","11.199405","1.176749","30","29","24","20151130102356","20151130102356","5876","13323","3321","16276","48","36","32","6","39","0","1","12","1","11","0","0","32","22","26","40","28","10285","143","244","26","14","8914","86","193","27","18","6660","83","153","23","11","5698","55","123","105","21","10","0","9621","1978","746","0","65","16","8","1","4713","1489","628","9","56","20","10","0","4590","1868","746","0"
"201511","079","1071676","30AAAAAA","5.788494","0.219261","2.848196","0.493907","377.50917","0.439271","265.25276","0.983146","9.304061","0.294122","5.833714","0.726188","30","30","30","20151130214344","20151130193714","5895","19887","7129","19225","111","50","100","11","92","0","5","10","0","10","0","0","29","14","27","98","24","16382","574","655","51","17","9400","218","294","38","11","3814","100","126","21","10","4280","73","115","151","12","8","1","5351","2420","175","118","472","46","93","6","12933","2742","1904","92","94","4","8","1","3943","91","175","118"
"201511","079","1131181","30AAAAAA","7.040833","0.482249","4.294829","0.634704","1072.636494","0.701742","760.1014","0.936278","19.463384","0.591592","13.966468","0.824791","30","30","30","20151130224337","20151130224337","16122","29734","8171","38935","38","30","29","3","33","0","2","10","2","8","0","0","124","81","77","33","94","25280","280","563","22","56","20576","158","424","25","56","14686","117","301","18","40","9669","86","207","156","23","24","0","20571","2412","1372","0","186","22","23","4","16281","3303","1866","67","102","21","24","0","12236","2326","1372","0"
"201511","079","1110357","30AAAAAA","5.04656","0.410413","3.890476","0.473166","449.329417","0.432032","370.01821","0.528653","9.549668","0.408623","7.92558","0.505888","27","27","25","20151130221530","20151130221530","6463","21618","4662","24121","67","60","38","3","63","0","0","21","1","20","0","0","12","10","11","42","12","12648","173","298","57","6","15433","159","333","35","10","7653","109","182","50","4","11245","113","241","124","89","6","0","9895","7594","656","0","71","30","9","0","5671","2355","1157","0","50","50","5","0","3038","4827","628","0"
"201511","079","1058511","30AAAAAA","16.650692","0.44323","10.673748","0.59519","1589.489823","0.492006","1117.991823","0.67303","34.050632","0.467943","23.73427","0.650848","30","30","30","20151130223305","20151130182641","16195","80724","18200","82112","106","71","88","12","88","0","2","35","4","29","0","0","290","174","215","99","248","73504","871","1660","47","95","23415","256","523","64","154","40071","432","879","33","49","9763","106","215","382","101","46","0","36525","9188","2857","0","410","100","57","2","30342","9950","3751","28","231","73","12","0","19686","6704","705","0"
"201511","079","1081581","30AAAAAA","2.602082","0.800641","1.240939","0.607268","414.03904","0.881716","314.316982","1.005884","7.942502","0.836053","5.556371","0.893682","24","23","14","20151129122153","20151129122153","1952","9318","1071","10684","16","10","11","0","16","0","0","4","0","4","0","0","28","22","13","14","27","9113","60","182","7","6","2157","18","46","9","20","5687","35","111","6","5","1500","12","32","47","0","0","0","7187","0","0","0","31","0","0","0","4083","0","0","0","13","0","0","0","1273","0","0","0"
"201511","079","1108439","30AAAAAA","9.309255","0.41808","7.006663","0.507729","1217.556115","0.534532","969.27376","0.732818","23.441677","0.474208","18.822239","0.642397","30","30","30","20151130195140","20151130143856","16925","51409","13153","57354","143","96","100","11","111","0","13","34","4","29","0","0","32","22","23","124","24","43934","426","944","53","20","24400","242","539","81","20","22217","251","499","42","12","17463","163","380","329","19","48","0","33051","1920","4373","0","187","24","15","17","20164","3324","1826","3095","231","9","22","0","14910","632","1078","0"
"201511","079","1053653","30AAAAAA","2.916237","0.683083","1.439099","0.61295","400.575697","0.71497","255.637389","0.797458","7.801248","0.673862","4.830408","0.72614","26","23","21","20151130180250","20151130180250","6243","8324","2257","12516","27","18","21","5","22","0","0","5","0","5","0","0","29","19","18","21","23","5845","57","129","17","12","8722","54","172","13","15","2897","26","64","10","8","4476","28","89","46","4","4","0","6380","253","740","0","42","9","6","0","5789","490","915","0","22","2","3","0","2028","53","237","0"
"201511","079","1167867","30AAAAAA","3.236768","0.688674","1.69181","0.748301","498.93128","1.006586","355.605132","1.151798","9.788031","0.903511","6.723508","1.066487","30","23","28","20151130202032","20151130202032","2332","12538","2799","12374","20","17","13","2","18","0","0","5","1","4","0","0","55","25","41","18","43","10388","99","227","10","17","4482","42","98","15","16","4770","31","95","8","13","2331","21","50","32","16","4","0","3756","3011","334","0","49","6","34","0","3999","2084","1686","0","21","3","3","0","2165","254","243","0"
"201511","079","1163663","30AAAAAA","8.863408","0.318828","5.194548","0.384781","867.014769","0.48213","416.80625","0.504303","17.347718","0.382952","8.925619","0.425029","30","30","30","20151130205933","20151130105953","9962","43987","17252","40335","171","92","133","21","102","0","51","25","4","19","0","2","178","122","114","148","154","36523","631","954","63","58","17426","203","405","76","103","17079","304","448","40","43","7716","101","182","257","32","79","41","16784","1250","5021","1817","216","79","82","52","15672","3401","7667","2414","233","30","76","40","14583","1184","4904","1793"
"201511","079","1042922","30AAAAAA","13.532261","1.012108","8.608701","0.920931","927.62334","0.822766","734.072318","0.886468","21.984157","0.837196","15.981042","0.835373","27","23","27","20151130233246","20151130233246","14844","15597","2303","28138","83","62","54","11","65","0","3","15","3","12","0","0","102","73","50","64","73","16930","248","418","44","41","13511","113","291","48","51","10599","148","258","31","30","8447","67","182","119","56","33","5","13795","3086","1918","95","69","31","42","1","6247","2091","2975","13","39","35","12","5","1897","1872","789","95"
"201511","079","1055933","30AAAAAA","9.901796","0.422552","6.426421","0.447315","2102.724204","0.665693","1702.554272","0.84321","37.131912","0.564601","29.873827","0.715255","30","30","30","20151130210550","20151130210550","22506","72255","24069","76452","61","50","51","0","59","0","2","28","0","27","0","0","56","46","30","50","43","46482","427","1019","44","35","48279","276","954","40","36","27095","276","611","38","27","33479","155","642","322","96","0","3","31309","27288","0","1273","196","75","0","2","18987","15107","0","662","265","26","0","1","22810","870","0","155"
"201511","079","200064986","30AAAAAA","3.012705","1.446098","1.907587","0.763035","307.311053","1.256896","99.002385","0.685138","5.392253","1.060771","2.229848","0.637099","12","4","10","20151125221127","20151125221127","58","2876","331","2603","10","6","9","1","7","0","1","0","0","0","0","0","8","7","4","7","6","338","11","11","7","4","2596","14","50","4","5","178","5","5","5","3","400","5","9","8","0","2","0","513","0","65","0","12","0","1","1","2218","0","56","56","3","0","2","0","113","0","65","0"
"201511","079","1056423","30AAAAAA","3.318899","0.684048","2.607891","0.750215","501.242492","1.020783","311.512299","1.099825","9.107648","0.850887","6.126468","0.925581","27","21","24","20151130230600","20151130155112","3469","9789","5611","8378","41","28","24","5","31","0","2","5","1","4","0","0","30","18","23","34","24","6036","88","148","17","16","7222","43","141","25","17","3305","54","86","9","9","2643","19","53","42","13","17","1","1996","1743","2190","19","36","1","17","1","5405","40","1583","137","31","10","15","1","1313","916","2129","19"
"201511","079","1059670","30AAAAAA","4.723582","0.848548","2.724376","0.790069","868.4192","0.97291","699.841017","1.190066","15.590774","0.874249","12.328648","1.057783","30","29","23","20151130171511","20151130171511","2799","23979","8665","18716","24","18","16","3","18","0","0","9","1","7","0","0","49","31","32","22","43","11674","109","256","13","18","15104","58","279","17","26","7849","64","167","9","13","9205","36","171","56","28","11","0","5693","8007","2190","0","43","18","5","0","4561","4985","153","0","12","16","1","0","1410","7447","63","0"
"201511","079","1053547","30AAAAAA","5.172685","0.394861","3.506977","0.550834","375.989333","0.552573","299.399749","0.835612","8.101372","0.449244","6.277738","0.675026","30","30","30","20151130233600","20151130224055","4457","15956","5803","15233","65","50","44","3","60","0","1","13","0","13","0","0","69","50","51","41","44","8155","187","232","46","41","12258","206","309","30","30","3222","76","94","37","31","7527","115","185","173","12","4","1","8837","1399","309","70","177","21","0","0","7556","1854","0","0","134","7","3","0","6781","367","193","0"
"201511","079","1146327","30AAAAAA","11.14296","0.521511","4.522045","0.633932","1214.515578","0.680909","616.391731","1.124871","24.77196","0.596915","11.936871","0.895265","30","30","30","20151130231131","20151130221427","7177","46333","16272","39038","50","31","39","11","26","0","14","10","4","5","0","2","136","60","115","45","114","37509","456","875","23","44","16001","185","370","26","44","11704","140","275","15","23","4735","74","125","52","96","48","70","4265","5292","6112","2816","88","221","73","116","7844","16972","10472","6509","40","92","29","69","1266","5150","1830","2699"
"201511","079","1097661","30AAAAAA","3.8061","0.834671","2.531719","0.939186","2027.612501","1.873672","1981.345742","2.243107","34.622536","1.713987","33.412429","2.099688","25","23","21","20151130193031","20151130191907","8264","18790","14087","13765","27","17","19","3","22","0","1","6","0","6","0","0","26","12","20","23","20","14788","59","273","15","11","12266","55","232","14","9","12750","30","224","11","6","7566","32","142","49","11","1","0","15949","4321","32","0","44","5","2","1","3683","2960","75","20","43","2","1","0","13241","80","32","0"
"201511","079","1039526","30AAAAAA","1.690628","0.682183","1.080852","0.540426","192.648009","1.162662","78.031136","0.638292","3.840388","0.883289","1.839495","0.588638","23","8","21","20151130195320","20151129002658","2107","1704","363","3448","23","11","19","4","16","0","1","0","0","0","0","0","11","7","7","20","10","2738","43","75","7","4","1073","14","25","7","6","311","8","10","4","3","667","8","15","7","2","5","1","590","77","182","103","25","3","8","0","2117","87","579","0","1","2","5","0","15","77","182","0"
"201511","079","1037860","30AAAAAA","3.408414","0.902227","1.704207","0.818019","643.320824","0.915614","387.999399","1.497585","12.201498","0.878508","7.201894","1.289892","18","12","15","20151129222542","20151129162806","2328","10319","1574","12647","11","9","9","1","10","0","1","1","0","1","0","1","14","10","12","11","13","8000","52","163","5","6","4647","16","87","8","9","2168","20","47","4","4","941","5","20","22","2","1","11","2925","153","31","463","40","1","2","7","9393","69","76","252","15","2","0","11","827","153","0","463"
"201511","079","1157418","30AAAAAA","2.963481","0.716971","1.277585","0.573609","235.542308","0.85105","144.848365","0.881755","5.120764","0.768115","2.864534","0.741409","30","22","25","20151130173827","20151129141839","2079","6224","2713","5643","52","27","37","2","49","0","1","4","0","4","0","0","20","9","17","47","20","6521","106","161","14","2","1782","18","39","25","9","3068","43","72","6","2","546","6","13","37","12","0","0","2602","1012","0","0","63","8","3","1","3937","525","218","9","37","12","0","0","2602","1012","0","0"
"201511","079","200063971","30AAAAAA","5.330103","0.549495","3.467308","0.54747","1274.877894","0.811731","1126.503413","0.921727","23.10517","0.732722","19.635144","0.823852","30","30","29","20151130145342","20151130145342","9177","37940","8547","39260","46","32","32","7","31","0","5","6","1","3","0","1","63","53","37","41","59","32208","229","662","12","12","14909","62","284","31","49","22303","140","448","6","11","14362","50","267","79","45","11","48","16223","17792","546","1684","52","28","14","6","3661","5493","562","702","68","3","11","46","14971","113","546","1117"
"201511","079","1060568","30AAAAAA","9.083318","0.856917","4.753946","0.765913","1102.440648","0.954109","687.41049","1.04077","22.024456","0.891678","13.06943","0.922174","30","29","29","20151130124712","20151130093803","6941","27723","12158","23406","64","52","49","4","56","0","3","13","0","13","0","0","48","32","32","54","48","18988","253","449","33","7","15676","65","292","45","31","10847","139","253","22","6","8307","41","158","146","30","3","1","17431","1511","192","20","98","27","7","2","10795","1736","634","49","128","29","0","1","11770","1305","0","20"
"201511","079","1127589","30AAAAAA","11.202182","0.442191","8.06887","0.560338","568.93085","0.475072","369.680342","0.609363","14.828801","0.421273","10.179555","0.538601","30","30","30","20151130180038","20151130170208","10045","25882","9306","28046","135","86","100","10","94","0","31","24","3","20","0","1","66","54","45","125","61","29140","645","869","41","27","6787","115","187","77","49","14429","362","457","31","19","3771","70","110","233","146","26","27","10979","3625","2071","1525","202","73","32","21","11883","3751","1349","744","184","129","18","20","7110","3082","416","781"
"201511","079","1122962","30AAAAAA","2.908587","0.805455","1.959466","0.623466","326.06424","1.144085","247.251559","0.831297","6.624869","0.99373","5.174725","0.754647","18","7","17","20151129211142","20151129183657","951","4179","3132","1998","25","15","21","5","17","0","1","0","0","0","0","0","22","17","13","17","18","3003","40","71","16","8","2127","25","49","13","16","1888","18","42","3","4","194","4","6","9","8","5","0","728","1016","338","0","14","9","17","1","935","726","1267","8","5","6","4","0","302","960","192","0"
